"id","visit","center","fca2c","fca2d","fca3c","fca3d","fca4c","fca4d","fca5c","fca5d","fca6c","fca6d","fca7c","fca7d","fca8c","fca8d","fca9c","fca9d","fca10c","fca10d","fca11c","fca11d","fca12c","fca12d","fca13c","fca13d","fca14c","fca14d","fca15","fca1b","fca2b","fca3b","fca4b","fca5b","fca6b","fca7b","fca8b","fca9b","fca10b","fca11b","fca12b","fca13b","fca14b","fca16"
"SW22484",8,"SW","MOM","A","DAD","A","SIS","F","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","LJK",8,45,44,4,,,,,,,,,,,5/15/1999
"SW22509",8,"SW","AUN","B","CSM","B","BRO","B","BRO","B","CSM","B","BRO","B",,,,,,,,,,,,,,,"RR",8,33,15,12,11,11,6,,,,,,,,8/15/1999
"SW22517",8,"SW","DAD","A","BRO","A","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","RR",8,45,9,,,,,,,,,,,,7/15/1999
"SW22525",8,"SW","DAD","A","MOM","A",,,,,,,,,,,,,,,,,,,,,,,"HPH",8,64,55,,,,,,,,,,,,6/15/1999
"SW22533",8,"SW","MOM","A","SIS","A","BRO","A","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","HH",8,35,12,2,,,,,,,,,,,9/15/1999
"SW22558",8,"SW","MOM","A","DAD","A","BRO","A",,,,,,,,,,,,,,,,,,,,,"ZF",8,47,48,11,,,,,,,,,,,8/15/1999
"SW22561",8,"SW","MOM","A","DAD","A","SIS","A","SIS","A",,,,,,,,,,,,,,,,,,,"ZF",8,59,69,16,9,,,,,,,,,,6/15/1999
"SW22586",8,"SW","MOM","B","BRO","S","SIS","S","SIS","S",,,,,,,,,,,,,,,,,,,"LK",8,40,16,11,9,,,,,,,,,,6/15/1999
"SW22594",8,"SW","MOM","A","DAD","A","BRO","A",,,,,,,,,,,,,,,,,,,,,"MTK",8,33,32,9,,,,,,,,,,,6/15/1999
"SW22605",8,"SW","MOM","B","DAD","B","BRO","B","SIS","B","SIS","B","SIS","B","===","=","===","=","===","=","===","=","===","=","===","=","===","=","GML",8,36,44,10,9,5,5,,,,,,,,7/15/1997
"SW22626",8,"SW","MOM","A","DAD","A","BRO","B",,,,,,,,,,,,,,,,,,,,,"HPH",8,44,44,8,,,,,,,,,,,8/15/1998
"SW22644",8,"SW","MOM","A","DAD","A",,,,,,,,,,,,,,,,,,,,,,,"AM",8,45,50,,,,,,,,,,,,6/15/1999
"SW22659",8,"SW","MOM","U","SIS","U","BRO","U","OMC","U",,,,,,,,,,,,,,,,,,,"AM",8,29,7,4,0,,,,,,,,,,6/15/1999
"SW22671",8,"SW","MOM","B","GMA","B","AUN","B","DAD","B","BRO","B","BRO","B","BRO","B","SIS","B","SIS","B","CSF","B","CSM","B","CSM","B","CSF","B","MTK",8,38,63,35,44,6,5,2,2,14,11,10,6,7,6/15/1999
"SW22693",8,"SW","SIS","B","OMA","X","OFC","B",,,,,,,,,,,,,,,,,,,,,"MTK",8,25,29,0,,,,,,,,,,,1/15/1999
"SW22712",8,"SW","MOM","F","BRO","F","BRO","F","BRO","F","BRO","F","DAD","F",,,,,,,,,,,,,,,"ZF",9,54,9,2,15,18,57,,,,,,,,2/15/1998
"SW22720",8,"SW","MOM","B","DAD","B",,,,,,,,,,,,,,,,,,,,,,,"HPH",8,33,42,,,,,,,,,,,,4/15/1999
"SW22745",8,"SW","MOM","B","BRO","B","AUN","B","CSM","B","SIS","B","OMC","B",,,,,,,,,,,,,,,"EEB",8,45,8,35,1,18,1,,,,,,,,8/15/1998
"SW22766",8,"SW","MOM","U","BRO","B","BRO","F","BRO","F","BRO","F","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","RR",8,48,11,10,7,7,,,,,,,,,6/15/1999
"SW22781",8,"SW","MOM","A","BRO","A","DAD","A",,,,,,,,,,,,,,,,,,,,,"ZF",8,47,11,45,,,,,,,,,,,8/15/1999
"SW22799",8,"SW","MOM","A","BRO","A","BRO","A","SIS","A","BRO","A","BRO","A","BRO","A","SIS","A",,,,,,,,,,,"HPH",8,49,10,9,10,8,7,4,5,,,,,,4/15/1999
"SW22801",8,"SW","MOM","A","DAD","S","BRO","B","SIS","A","SIS","A","GMA","A","CSM","A","===","=","===","=","===","=","===","=","===","=","===","=","RMR",8,39,42,8,17,11,60,15,,,,,,,6/15/1999
"SW22822",8,"SW","MOM","B","AUN","B","UNC","U","CSM","B","CSF","B","CSM","B",,,,,,,,,,,,,,,"MTK",8,33,38,31,17,15,5,,,,,,,,6/15/1998
"SW22850",8,"SW","GMA","B","AUN","B",,,,,,,,,,,,,,,,,,,,,,,"JDM",8,62,27,,,,,,,,,,,,2/15/1999
"SW22869",8,"SW","MOM","A","DAD","A","BRO","A","BRO","A","BRO","F","SIS","F","BRO","F",,,,,,,,,,,,,"JDM",8,35,39,18,16,10,8,6,,,,,,,2/15/1999
"SW22875",8,"SW","MOM","A","SIS","B","DAD","A",,,,,,,,,,,,,,,,,,,,,"RR",9,60,11,55,,,,,,,,,,,12/15/1999
"SW22897",8,"SW","MOM","B","DAD","S",,,,,,,,,,,,,,,,,,,,,,,"HPH",8,39,68,,,,,,,,,,,,6/15/1999
"SW22929",8,"SW","MOM","B","DAD","S","SIS","B","BRO","B","SIS","B","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","AAM",9,29,29,4,6,8,,,,,,,,,9/15/1997
"SW22957",8,"SW","GMA","B","AUN","B","SIS","B","CSF","B","SIS","B","CSM","B",,,,,,,,,,,,,,,"RMR",8,53,47,16,15,9,17,,,,,,,,7/15/1999
"SW22962",8,"SW","MOM","A","DAD","A","BRO","A","BRO","A",,,,,,,,,,,,,,,,,,,"ZF",8,47,43,14,3,,,,,,,,,,9/15/1999
"SW22973",8,"SW","GMA","B","GPA","U","SIS","B","SIS","B","SIS","B","SIS","B","CSM","B","BRO","B","===","=","===","=","===","=","===","=","===","=","LK",8,59,52,17,15,14,12,12,10,,,,,,7/15/1999
"SW22985",8,"SW","MOM","A","DAD","A","BRO","A","BRO","A","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","JDM",8,48,58,11,8,,,,,,,,,,8/15/1999
"SW22990",8,"SW","MOM","A","SIS","B",,,,,,,,,,,,,,,,,,,,,,,"AM",8,38,13,,,,,,,,,,,,12/15/1999
"SW23008",8,"SW","MOM","B","SIS","B","OMA","U",,,,,,,,,,,,,,,,,,,,,"AM",8,25,9,55,,,,,,,,,,,6/15/1998
"SW23029",8,"SW","MOM","A","SIS","A","BRO","A","OFC","A","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","JDM",8,37,18,7,0,,,,,,,,,,5/15/1999
"SW23034",8,"SW","MOM","B","BRO","B","DAD","B","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","RMR",8,37,12,41,,,,,,,,,,,10/15/1997
"SW23041",8,"SW","AUN","B","OFA","U","OMC","U","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","CAW",8,34,54,16,,,,,,,,,,,7/15/1997
"SW23057",8,"SW","MOM","B","BRO","B","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","KSP",8,24,7,,,,,,,,,,,,10/15/1997
"SW23062",8,"SW","MOM","B","DAD","B","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","GML",8,40,45,,,,,,,,,,,,7/15/1996
"SW23073",8,"SW","MOM","A","SIS","B","BRO","A","BRO","A",,,,,,,,,,,,,,,,,,,"JDM",8,56,9,6,4,,,,,,,,,,2/15/1999
"SW23085",8,"SW","MOM","B","DAD","S","SIS","B","BRO","B","SIS","B",,,,,,,,,,,,,,,,,"RR",8,32,32,7,4,15,,,,,,,,,2/15/1999
"SW23090",8,"SW","MOM","A","DAD","A","BRO","A","SIS","B","BRO","A","BRO","A","BRO","A","SIS","A","BRO","F","BRO","F","BRO","F",,,,,"SCR",8,45,46,19,8,17,15,13,11,3,3,1,,,8/15/1999
"SW23109",8,"SW","MOM","A","DAD","A","BRO","A","SIS","B","BRO","A","BRO","A","BRO","A","SIS","A","BRO","F","BRO","F","BRO","F",,,,,"SCR",8,45,46,19,8,17,15,13,11,3,3,1,,,8/15/1999
"SW23125",8,"SW","SIS","B","OFC","B",,,,,,,,,,,,,,,,,,,,,,,"LK",8,47,13,,,,,,,,,,,,7/15/1999
"SW23133",8,"SW","MOM","A","DAD","A","SIS","A","SIS","A","BRO","B","BRO","A",,,,,,,"===","=","===","=","===","=","===","=","AM",8,44,44,17,15,10,5,,,,,,,,7/15/1999
"SW23140",8,"SW","MOM","F","DAD","F","SIS","F","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","RR",8,59,65,11,,,,,,,,,,,8/15/1999
"SW23172",8,"SW","MOM","F","OFC","U","OMC","U","OFC","U","OMC","U","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","JDM",8,,12,15,14,15,,,,,,,,,4/15/1999
"SW23186",8,"SW","MOM","A","DAD","A","BRO","B","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","JDM",8,42,45,5,,,,,,,,,,,5/15/1999
"SW23194",8,"SW","MOM","B","DAD","X","SIS","B","BRO","B","SIS","B","BRO","U","SIS","U","BRO","U",,,,,,,,,,,"JDM",8,29,46,7,6,3,3,1,13,,,,,,2/15/1999
"SW23201",8,"SW","GPA","B","BRO","B",,,,,,,,,,,,,,,,,,,,,,,"RR",8,70,12,,,,,,,,,,,,11/15/1999
"SW23222",8,"SW","MOM","F","DAD","F","BRO","F","BRO","F","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","LK",9,72,66,11,13,,,,,,,,,,7/15/1999
"SW23236",8,"SW","MOM","A","BRO","B","DAD","A","BRO","A","BRO","A","BRO","A","UNC","A",,,,,,,,,,,,,"ZF",8,40,8,42,19,13,10,40,,,,,,,3/15/1998
"SW23248",8,"SW","MOM","A","BRO","B","DAD","A","BRO","A","BRO","A","BRO","A","BRO","A","UNC","A",,,,,,,,,,,"ZF",8,40,8,42,19,16,13,10,40,,,,,,3/15/1998
"SW23250",8,"SW","GMA","B",,,,,,,,,,,,,,,,,,,,,,,,,"ZF",8,66,,,,,,,,,,,,,4/15/1999
"SW23269",8,"SW","MOM","B","SIS","B","DAD","S","BRO","B","SIS","B",,,,,,,,,,,,,,,,,"JDM",8,33,6,37,13,5,,,,,,,,,4/15/1998
"SW23303",8,"SW","MOM","A",,,,,,,,,,,,,,,,,,,,,,,,,"JDM",8,46,,,,,,,,,,,,,8/15/1999
"SW23339",8,"SW","MOM","F","DAD","F","SIS","B","OMC","U","OMC","U",,,,,,,,,,,,,,,,,"AM",8,53,58,6,11,9,,,,,,,,,11/15/1999
"SW23346",8,"SW","MOM","B","SIS","B","SIS","B","SIS","B","OMA","U","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","JAS",8,,15,5,,23,,,,,,,,,11/15/1999
"SW23352",8,"SW","MOM","B","SIS","B","BRO","B","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","ZF",8,38,11,12,,,,,,,,,,,6/15/1999
"SW23380",8,"SW","AUN","B","SIS","B","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","LK",8,36,9,,,,,,,,,,,,11/15/1999
"SW23395",8,"SW","AUN","A","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","DBM",8,58,,,,,,,,,,,,,12/15/1999
"SW23413",8,"SW","MOM","U","DAD","U","SIS","U","SIS","U","SIS","U",,,,,,,,,,,,,,,,,"JDM",8,33,32,6,5,3,,,,,,,,,5/15/1999
"SW23437",8,"SW","MOM","B","BRO","B","BRO","B","BRO","B",,,,,,,,,,,,,,,,,,,"LK",8,35,10,14,15,,,,,,,,,,6/15/1999
"SW23449",8,"SW","MOM","A","DAD","A","BRO","A","BRO","A","BRO","A","BRO","A",,,,,,,,,,,,,,,"RMR",8,49,49,17,9,9,7,,,,,,,,7/15/1999
"SW23454",8,"SW","MOM","A","DAD","U","BRO","A","SIS","A","GMA","A","AUN","A","CSM","A","CSM","A",,,,,,,,,,,"JDM",8,44,40,16,3,73,41,17,13,,,,,,4/15/1999
"SW23476",8,"SW","MOM","A","DAD","A",,,,,,,,,,,,,,,,,,,,,,,"JDM",8,49,39,,,,,,,,,,,,11/15/1999
"SW23482",8,"SW","MOM","A","DAD","A","BRO","A","BRO","A",,,,,,,,,,,,,,,,,,,"SRK",8,51,39,13,12,,,,,,,,,,10/15/1999
"SW23498",8,"SW","MOM","B","SIS","B","SIS","B","CSM","B","CSM","B","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","RMR",8,39,7,21,5,2,,,,,,,,,10/15/1997
"SW23506",8,"SW","MOM","B","BRO","B",,,,,,,,,,,,,,,,,,,,,,,"RR",8,40,9,,,,,,,,,,,,10/15/1998
"SW23519",8,"SW","GMA","B","MOM","B",,,,,,,,,,,,,,,,,,,,,,,"ZF",8,63,39,,,,,,,,,,,,9/15/1999
"SW23527",8,"SW","MOM","B","BRO","B","OFA","U",,,,,,,,,,,,,,,,,,,,,"JDM",8,30,7,46,,,,,,,,,,,3/15/1999
"SW23531",8,"SW","GMA","B","UNC","B","AUN","B","CSM","B","CSM","B","CSF","B","BRO","B",,,,,,,,,,,,,"SCR",8,64,33,34,13,10,9,13,,,,,,,7/15/1999
"SW23543",8,"SW","MOM","A","BRO","A","SIS","B","SIS","B","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","JDM",8,47,20,12,9,,,,,,,,,,1/15/2000
"SW23555",8,"SW","GMA","B","BRO","B","CSM","B","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","RR",8,72,6,17,,,,,,,,,,,11/15/1999
"SW23564",8,"SW","GMA","B","GPA","B","BRO","B",,,,,,,,,,,,,,,,,,,,,"LK",8,61,62,5,,,,,,,,,,,10/15/1999
"SW23570",8,"SW","DAD","B","BRO","B","BRO","B","BRO","B","SIS","B","SIS","B","BRO","B","OFA","U","===","=","===","=","===","=","===","=","===","=","HH",8,40,14,10,6,12,7,0,33,,,,,,4/15/1999
"SW23588",8,"SW","MOM","B","DAD","B","BRO","B",,,,,,,,,,,,,,,,,,,,,"RR",8,36,54,12,,,,,,,,,,,8/15/1999
"SW23592",8,"SW","MOM","B","BRO","B","DAD","S","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","SCR",8,39,6,35,,,,,,,,,,,9/15/1999
"SW23628",8,"SW","MOM","B","SIS","B","BRO","B","SIS","B","BRO","B",,,,,,,,,,,,,,,,,"HPH",8,45,15,14,5,3,,,,,,,,,7/15/1999
"SW23642",8,"SW","GMA","B","GPA","B","UNC","B","UNC","B","BRO","B","SIS","B",,,,,,,,,,,,,,,"RMR",8,43,49,20,11,4,2,,,,,,,,1/15/1998
"SW23663",8,"SW","MOM","B","GMA","B","BRO","B","BRO","B","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","JAS",9,32,60,14,10,,,,,,,,,,1/15/2000
"SW23674",8,"SW","DAD","B",,,,,,,,,,,,,,,,,,,,,,,,,"JAS",8,43,,,,,,,,,,,,,9/15/1999
"SW23689",8,"SW","MOM","B","SIS","B","BRO","B","BRO","B","SIS","B",,,,,,,,,,,,,,,,,"JDM",8,37,15,13,10,4,,,,,,,,,9/15/1999
"SW23691",8,"SW","MOM","B","BRO","B","BRO","B","OFA","U","OFA","U","OFC","U","OMC","U","OFC","U","OFC","U","OFC","U",,,,,,,"JAS",8,30,6,9,25,21,1,4,3,5,5,,,,10/15/1999
"SW23702",8,"SW","DAD","B","SIS","B",,,,,,,,,,,,,,,,,,,,,,,"JAS",8,52,10,,,,,,,,,,,,10/15/1999
"SW23710",8,"SW","GMA","B","AUN","B",,,,,,,,,,,,,,,,,,,,,,,"JDM",8,69,13,,,,,,,,,,,,9/15/1999
"SW23735",8,"SW","MOM","A","DAD","A","BRO","B","BRO","B","BRO","B",,,,,,,,,,,,,,,,,"JDM",8,48,46,10,10,9,,,,,,,,,10/15/1999
"SW23747",8,"SW","GMA","B","SIS","B","CSM","B","CSM","B","CSM","B","CSF","B","CSF","B","CSF","B","CSF","B","OFA","U","===","=","===","=","===","=","RR",8,50,2,12,12,9,10,8,4,1,32,,,,9/15/1999
"SW23751",8,"SW","MOM","B","SIS","B","GPA","B","AUN","B","CSM","B","CSM","B","CSM","B","CSM","B","CSM","B","CSM","B","===","=","===","=","===","=","RR",8,43,8,82,38,14,12,10,8,3,1,,,,9/15/1999
"SW23768",8,"SW","MOM","B","SIS","B","GPA","B","AUN","B","CSM","B","CSM","B","CSM","B","CSM","B","CSM","B","CSM","B",,,,,,,"RR",8,43,8,82,38,14,14,10,8,3,1,,,,9/15/1999
"SW23784",8,"SW","DAD","A","MOM","A","SIS","A","OFC","A","BRO","A",,,,,,,,,,,,,,,,,"JDM",8,32,44,26,2,26,,,,,,,,,11/15/1999
"SW23796",8,"SW","MOM","A","BRO","A","BRO","A","OFC","F","OMC","F","OFC","U",,,,,,,,,,,,,,,"SRK",8,49,17,11,8,11,12,,,,,,,,1/15/1999
"SW23804",8,"SW","MOM","B","SIS","B","OMC","B","OFC","B",,,,,,,,,,,,,,,,,,,"AM",8,42,20,2,1,,,,,,,,,,9/15/1999
"SW23820",8,"SW","MOM","B","DAD","B","SIS","B","BRO","B","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","MTK",8,39,42,13,2,,,,,,,,,,5/15/1999
"SW23838",8,"SW","MOM","F","BRO","F","BRO","F","DAD","F",,,,,,,,,,,,,,,,,,,"JDM",8,43,21,12,50,,,,,,,,,,11/15/1999
"SW23845",8,"SW","GMA","B","SIS","B","GPA","B","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","===","=","JAS",8,57,12,52,,,,,,,,,,,11/15/1999
"SW23866",8,"SW","AUN","B","DAD","X","CSM","B","BRO","U","BRO","U",,,,,,,,,,,,,,,,,"AM",8,39,40,16,4,1,,,,,,,,,11/15/1999
