SO10236SO6 3 31                             1D                            N1                              114454435343431344244221499TBL15-Jul-1993
SO10248SO6 1 32                             1E                            N1                              335555555555515553155111181MCP15-Aug-1993
SO10250SO6 1 51                             1E                            N2                              111151111111151115511555516BBN15-May-1993
SO10269SO6 0 21                             1E                            H2                              1143555 3443511551155311588GSL15-Mar-1993
SO10297SO6 4  1                             1E                            N2                              113555551515515531155551398GSL15-Mar-1993
SO10303SO618  2                             1E                            N1                              131313333111351335511313521GSL15-Mar-1993
SO10311SO6 2 61                             0C                            G2                              135454355111151135554555516GSL15-Mar-1993
SO10324SO6 2 61                             1E                            N2                              113354111131331335155111599GSL15-Mar-1993
SO10339SO6 1  1                             0C                            G2                              153355355221332345542222518GSL15-Mar-1993
SO10346SO6 0 31                             0A                            G2                              113555115331353333331311481GSL15-Apr-1993
SO10367SO6 3  1                             1E                            H2                              153355343315451113511333419DL 15-Mar-1993
SO10378SO6 3  3                             1E                            N1                              115555555551515551155111198DL 15-Mar-1993
SO10380SO6 0 83                             1D                            N2                              555555525221151141353222561DL 15-Mar-1993
SO10395SO6 6 61                             1E                            N2                              153454513435355353451222569DL 15-Mar-1993
SO10400SO620 73                             0B                            G2                              153555515135311111113333181JSP15-May-1993
SO10413SO6 3 03                             0B                            G2                              313355153153533535553555598JSP15-Mar-1993
SO10437SO6 2  1                             1C                            N2                              454535555555551553155111488KLC15-May-1993
SO10449SO6 3  1                             0B                            H2                              112315555551554441255132598LTP15-Aug-1993
SO10454SO6 1 32                             1E                            N1                              114434525433415551155211321KLC15-May-1993
SO10476SO6 2111                             0B                            G2                              135555555444435445  3522548LTP15-Jun-1993
SO10482SO6 4 71                             1E                            H2                              453535555555515553355311548LTP15-Jul-1993
SO10498SO6   31                             0C                            N2                              11555555311115112551  3 519LTP15-Jul-1994
SO10506SO6 1 22                             1D                            N2                              133424433442524551154111498LTP15-Jul-1993
SO10519SO6 6  1                             1E                            N2                              33335531334433443334433 381LTP15-Jul-1993
SO10527SO6 2  3                             2D                            N1                              115555555545515451154111151DMN15-Mar-1993
SO10531SO6 7  3                             1E                            N1                              555555555555515551155111159DMN15-Mar-1993
SO10543SO6 2  1                             0B                            N2                              133315333331333333333311466DMN15-Mar-1993
SO10570SO6 7 03                             1E                            H2                              334544444444431543143331339TBL15-Apr-1993
SO10588SO6 3  2                             0C                            G2                              141444414225155135553211411TBL15-Apr-1993
SO10592SO6 0 21                             0C                            N2                              111555555355555555255111518TBL15-Mar-1994
SO10607SO6 8  3                             1D                            N1                              134453444443332343244221341BBN15-Aug-1993
SO10615SO6 0 21                             0B                            G2                              111313115111155115554111519JSP15-Jun-1993
SO10628SO6 1 63                             1D                            N1                              555555555553515552155111161JSP15-Apr-1993
SO10630SO6 9 21                             0C                            G2                              555555555315543215553533516JPS15-Sep-1993
SO10656SO6 7 33                             1E                            N1                              155555555451511551155111448JPS15-Aug-1993
SO10674SO6 3 62                             0C                            G2                              153553353335351333333322329JPS15-Jul-1993
SO10689SO6 1 03                             1D                            N1                              143155555315511555155111188JPS15-Jul-1993
SO10702SO6 2 33                             0B                            G2                              121555214155251225551555576JPS15-Mar-1993
SO10710SO6 2 02                             1E                            N1                              115515555355513555155111588JPS15-Jan-1994
SO10723SO6 2  3                             2E                            N2                              113313313331331331133333558DMN15-Mar-1993
SO10735SO6 2  2                             1D                            N1                              554454515431515443154111468DL 15-May-1993
SO10747SO6 1 61                             1E                            N1                              555555551555515551155111191DL 15-Jan-1994
SO10751SO6 0 31                             1E                            N2                              111151111111314441144111488GSL15-Mar-1993
SO10768SO6 0 93                             2D                            N1                              445555555555512552155111289GSL15-Mar-1993
SO10779SO6 4  1                             1E                            N2                              133455555445511453155111296GSL15-Mar-1993
SO10784SO623  3                             1E                            N1                              555555555555515551155331197DL 15-Jul-1993
SO10796SO6 6 63                             1D                            N1                              155555555551511551155111141JSP15-Mar-1993
SO10804SO625  3                             1E                            N2                              155555555555511551155115588JPS15-Aug-1993
SO10812SO6 0 21                             0B                            G2                              333333555335355333533135391DMN15-Apr-1993
SO10838SO6 7  1                             1E                            N2                              334355555333153153353311341DL 15-Mar-1993
SO10845SO6 5  1                             1B                            G2                              135555355351551333533131311DMN15-Mar-1993
SO10853SO6 4  1                             1E                            N2                              11555531135551155 351533418DMN15-Mar-1993
SO10866SO6 2101                             0B                            G2                              114415233 3335133444 111538LTP15-Aug-1993
SO10881SO6 0 52                             1D                            N2                              115515111555551551155111498DL 15-Jun-1993
SO10899SO6 1 61                             0B                            G2                              154453444111151214433443561BBN15-May-1993
SO10918SO6 0 91                             1E                            G2                              133355555211153133515133521LTP15-Jun-1993
SO10926SO6 3 03                             1E                            N1                              355555555455531451155312348DL 15-Jun-1993
SO10932SO6 1  1                             1E                            H2                              114445444351511335133311468DMN15-May-1993
SO10944SO6 0 03                             0B                            G2                              111151553115151131531335316JSP15-May-1993
SO10959SO612 22                             1E                            N1                              555555555555515552155111181JSP15-May-1993
SO10960SO6 2 02                             1D                            N2                              555555555555511353155311369DL 15-Jul-1993
SO10993SO6 1 03                             1D                            N2                              111255554125511551155111188JPS15-Jul-1993
SO11001SO6 6 21                             0C                            G2                              553555355333351333333333318JPS15-Sep-1993
SO11014SO6 2  1                             1E                            N1                              144415445333341343145111269LTP15-Jul-1993
SO11050SO6 2 01                             1E                            H2                              445554555333151335343333391GSL15-Mar-1993
SO11069SO6 1 32                             1D                            N2                              355555555455513452155111191DL 15-Jun-1993
SO11075SO6 3 43                             1E                            N3                              254455555431351333344311436LTP15-Jun-1993
SO11083SO6 0 21                             0A                            N2                              335545334542422342244222381BBN15-Aug-1993
SO11102SO6 0 11                             0B                            H2                              133355415  3511441155111498DL 15-May-1993
SO11110SO617  1                             1E                            N1                              115555553555535551455541368GSL15-Mar-1993
SO11123SO6 2 32                             1D                            N2                              153555535553441551145111498TBL15-Jul-1993
SO11135SO612  1                             1E                            N1                              111355535451515552155111581GSL15-May-1993
SO11147SO6 3  1                             0B                            G2                              151255313111151134531333536GSL15-Apr-1993
SO11151SO612  1                             2E                            N1                              545555555553511551155111181GSL15-Apr-1993
SO11168SO6 6  1                             1E                            N2                              114455555333451444455111348GSL15-May-1993
SO11196SO6 1 61                             1E                            N2                              113553555131155153555111396GSL15-Apr-1993
SO11208SO6 1 83                             1D                            N1                              425515432345433451334332261JPS15-Jul-1993
SO11216SO6 5  2                             1E                            N2                              155535555555515553155111387DN 15-Apr-1993
SO11229SO6 2  1                             0B                            G2                              125545553334354435454332211GSL15-Mar-1993
SO11241SO6 3 21                             0C                            G2                              133355353111151115533253539LTP15-Aug-1993
SO11257SO6 1 81                             1E                            N1                              113315335223251233144331328DL 15-Jun-1993
SO11262SO6 0 93                             1E                            N2                              555555555555521452155111241BBN15-Aug-1993
SO11273SO6 1 01                             0B                            G2                              133355555515555335555115518BBN15-May-1994
SO11290SO6 4  1                             1E                            H3                              133355113113331345133113591TBL15-Jul-1993
SO11305SO622  3                             1D                            N1                              453343555555553554135412318TBL15-Jul-1993
SO11318SO6 0 71                             0C                            G2                              155525455115225115552112518TBL15-Jul-1993
SO11326SO6 1 31                             0C                            G2                              115555555551351335155111491LTP15-Jun-1993
SO11332SO6 2 72                             1E                            N3                              155555413431511454155111561JPS15-Oct-1993
SO11344SO6 3  2                             0C                            G2                              133333334311353333 3 433416JPS15-Jul-1993
SO11359SO625  3                             1E                            N2                              114415555435521451115111421ABW15-Jan-1994
SO11360SO6 3  1                             0B                            G2                              111415315211351334255212569ABW15-Jan-1994
SO11387SO617 02                             1E                            N1                              555555555551515551155111388BBN15-Feb-1994
SO11393SO6 2  1                             0C                            H2                              155535555355355135552555511ABW15-Jan-1994
SO11407SO6 0 42                             1E                            N2                              113515551555551551555111598ABW15-Jan-1994
SO11430SO6 4 23                             1D                            H2                              335445555543443351155111561MCP15-Sep-1993
SO11442SO620  3                             1E                            H2                              444455544444534553155211248MCP15-Sep-1993
SO11456SO6 4  2                             1E                            N2                              224414531545525441145111391DL 15-Jun-1993
SO11463SO6 2 61                             0B                            G2                              115555555113151115535455576DMN15-Jul-1993
SO11474SO6 3 13                             0C                            G2                              153454535331451455155111499TBL15-Jul-1993
SO11489SO6 8  1                             1E                            N2                              444454441443541351155212362TBL15-Oct-1993
SO11491SO6 2 51                             1E                            N2                              115513552321551531155111588ABW15-Jan-1994
SO11504SO620  3                             1E                            N3                              134445444341451453244222447TBL15-Oct-1993
SO11520SO6 7  1                             0B                            G2                              351155555533112115511111536ABW15-Dec-1993
SO11538SO6 0 11                             0B                            N2                              114454444441411441153111389BBN15-Feb-1994
SO11545SO6 0 71                             1E                            N1                              111315415131511515253111529DL 15-Jul-1993
SO11566SO6 4 02                             1D                            N1                              115515535555511553155111191DL 15-Oct-1993
SO11577SO6 2  2                             1D                            N1                              135555555531535555155111199DL 15-Nov-1993
SO11581SO6 2 62                             1E                            N2                              133345344343551343144111448TBL15-Mar-1994
SO11599SO6 2  1                             0B                            N2                              113353114115355155155111526LTP15-May-1994
SO11613SO611 02                             1D                            N2                              151141113121251334255111546BBN15-Dec-1993
SO11621SO6 0 41                             0B                            N2                              121354333221312342412332519BBN15-Feb-1994
SO11637SO6 3  1                             0C                            G2                              152454515311151133333332419BBN15-Dec-1993
SO11649SO6 3  2                             1D                            N2                              333555535444554551154111461MCP15-Oct-1993
SO11654SO610  3                             1D                            N3                              335554353335341333135331328MCP15-Oct-1993
SO11665SO6 0111                             1E                            N2                              335555153555511555155111391TBL15-Nov-1993
SO11676SO6 2 61                             0B                            G2                              15 331315131351133345111529TBL15-Nov-1993
SO11682SO6 0 51                             1E                            N1                              223254111333314   11    438BBN15-Mar-1994
SO11717SO6 2 71                             0B                            G2                              554555555453555553155111198ABW15-Dec-1993
SO11733SO6 2  1                             0B                            H2                              334451445341451335155111569LTP15-Dec-1993
SO11740SO6 4 33                             1D                            N1                              555555555555511551155111588JSP15-Aug-1994
SO11758SO6 4  1                             0A                            G2                              133335535333343133533135513GSL15-Sep-1993
SO11761SO623  1                             1E                            N1                              141455313145154135533345591GSL15-Sep-1993
SO11772SO6 0 21                             1E                            N2                              111155115115155114115134539GSL15-Sep-1993
SO11786SO6 8 63                             1E                            N1                              335535555533351441153111588JPS15-Oct-1993
SO11806SO6 6  1                             1E                            N2                              114455333334425451155331468MCP15-Feb-1994
SO11831SO6 7  2                             1D                            N1                              555555555555515551155111185DL 15-Nov-1993
SO11843SO6 8  3                             1E                            N2                              143555535331315551155111347DL 15-Dec-1993
SO11864SO6 0 11                             0C                            H2                              335555555355515552155111188JPS15-Feb-1994
SO11870SO6 3 01                             1E                            N2                              111115214431551344155111598LTP15-Feb-1994
SO11892SO6 3  2                             1D                            N1                              134454343342422441144211463GSL15-Nov-1993
SO11903SO617  3                             1E                            N1                              315515211555515551155111198DL 15-Nov-1993
SO11911SO6 0 91                             0B                            G2                              144455155133151135243221498BBN15-Mar-1994
SO11924SO6 2 52                             1E                            G2                              555555455445521343155111341JPS15-Nov-1993
SO11939SO6 0 43                             1D                            N2                              555555555331355335155111111DL 15-Dec-1993
SO11952SO6 0 32                             1E                            N1                              555555555553552451155111157BBN15-Apr-1994
SO11967SO6 5  2                             1FFRUIT STAND                 N2                              113333355333553334155131268MCP15-Jan-1994
SO11978SO6 0 31                             1E                            N2                              114455113315551551154111552GSL15-Jan-1994
SO11980SO6 1 33                             1E                            N2                              335554515444525552344222398DL 15-Mar-1994
SO12000SO6 1  1                             0B                            H2                              115555555555531353535222511ABW15-Dec-1993
SO12021SO6 7  1                             1E                            N1                              131311511513511313313111511TBL15-Feb-1994
SO12037SO6 3 22                             1D                            N1                              123345413334331433144222348MCP15-May-1994
SO12049SO6 7  1                             1E                            N2                              155555555555515551155111589TBL15-Feb-1994
SO12054SO6 1 63                             1D                            N1                              435555511535515551135211494TBL15-Feb-1994
SO12065SO6 0 41                             1E                            H2                              113335554555511554155111488TBL15-Mar-1994
SO12076SO6 5 62                             1E                            N1                              334515334453421441155111198ABW15-Jan-1994
SO12082SO630  2                             1E                            N1                              555555555555511552455111141JSP15-Apr-1994
SO12098SO620  1                             0B                            G2                              153555353331351115513535411ABW15-Dec-1993
SO12101SO6 0 32                             1E                            N1                              113455511113331111155111369DL 15-Nov-1993
SO12114SO6 4  2                             1E                            N2                              155555555535511531155111569MCP15-Feb-1994
SO12122SO625  2                             1E                            N3                              555555555554541551155111141MCP15-Feb-1994
SO12136SO6 0 13                             2E                            N2                              134555111535531541155111558TBL15-Jan-1994
SO12150SO6 0 11                             1E                            N2                              125554345441515551155111389BBN15-Mar-1994
SO12169SO6 1111                             1C                            N2                              111455555345352335555332319JSP15-Aug-1994
SO12175SO6 2 03                             2E                            N2                              214455342341255251355111418BBN15-Mar-1994
SO12197SO6 7 01                             1E                            N1                              235555555555525553444321518BBN15-Dec-1993
SO12209SO6 4  3                             1E                            N1                              155555355111455551155211528TBL15-Jan-1994
SO12217SO6 2  1                             0B                            N2                              133355555531353133153211566TBL15-Jun-1994
SO12225SO6 1  1                             0B                            G3                              111355555541315441343344519TBL15-Mar-1994
SO12240SO6 6 61                             0B                            G2                              144553334114251135543235519TBL15-May-1994
SO12258SO6 0 11                             1E                            G3                              1515551111315555511553115 8GSL15-Nov-1993
SO12261SO6 3 91                             1E                            N2                              555524515151555531153111528JSP15-Aug-1994
SO12272SO6 9  2                             1D                            N1                              133351513131351353551511526DL 15-Feb-1994
SO12286SO6 3  2                             1D                            N1                              143353335315351331353313599TBL15-Apr-1994
SO12294SO6 2  3                             1D                            G2                              155551551352554551125113488TBL15-May-1994
SO12306SO6 1  1                             0B                            H2                              134455233134451315353111599DL 15-Mar-1994
SO12319SO6 7 02                             1E                            N1                              115555555555515551155111481BBN15-Apr-1994
SO12327SO610  2                             1D                            N3                              555555555441421552155211397GSL15-Feb-1994
SO12331SO6 0 41                             1E                            N1                              333444445534333345155221391TBL15-May-1994
SO12343SO6 2 63                             0B                            N2                              555555555555513551155111161DL 15-Mar-1994
SO12370SO6 0 71                             0B                            N2                              4555555513114444411541114 8BBN15-Mar-1994
SO12388SO6 5111                             1E                            N1                              353454555353353531155311361GSL15-Mar-1994
SO12392SO6 0 31                             1E                            N2                              111155511551351551155111599JSP15-Feb-1994
SO12408SO613  1                             1E                            N1                              333355555555531553135131369DL 15-Feb-1994
SO12416SO6 0 81                             1E                            N2                              555555544434515555155111422JSP15-Feb-1994
SO12434SO616  1                             0B                            G2                              1145 5222115151115511555576ABW15-Mar-1994
SO12441SO6 1  2                             1D                            N1                              3244311115324314411551113 8ABW15-Jan-1994
SO12457SO6 0 81                             1E                            N2                              555555544434515555155111422JSP15-Feb-1994
SO12462SO6 4  1                             0B                            G2                              152555145111111115511555476ABW15-May-1994
SO12473SO6 5  2                             1D                            N1                              555555555555515551155111161DL 15-May-1994
SO12485SO6 8  1                             1E                            N1                              555553555555515551155111197DL 15-May-1994
SO12490SO6 0 11                             0C                            N3                              553355355331351345553532348DL 15-Jun-1994
SO12503SO6 2  1                             0B                            G2                              133354435315453343354232599LTP15-Jun-1994
SO12511SO6   91                             1E                            G2                              153455444333342325124122448TBL15-Jul-1994
SO12524SO6 2 01                             0B                            N2                              233443212331332333244121498BBN15-Jul-1994
SO12546SO6 4 01                             1E                            N2                              134553333332424442254221388BBN15-Jun-1994
SO12552SO6 8 62                             0C                            N2                              113455555551511553155111581MCP15-Jul-1994
SO12567SO6 7  2                             0C                            G2                              454445444443455341155111361MCP15-Jul-1994
SO12578SO611  2                             1E                            H1                              111255555115151115511551519MP 15-Jul-1994
SO12580SO6 3 32                             1E                            G2                              335555555215151133514541339MCP15-Jul-1994
SO12595SO6 1 31                             0B                            N2                              233443323332423443254221489BBN15-Jul-1994
SO12604SO610  3                             1D                            N1                              444444444443424443244222391TBL15-Aug-1994
SW20010SW6 2  1                             1E                            N2                              111352213114251134433334511CAW15-Jul-1995
SW20035SW621 72                             1E                            N1                              555555553355515542255222329PDF15-Feb-1994
SW20051SW6 4 33                             1E                            N1                               55555521445511551155111181PDF15-Feb-1994
SW20068SW6 0 61                             0B                            N2                              113555555351515551155111189MLL15-Jan-1994
SW20079SW6 0 61                             0B                            N2                              113555555351515551155111189MLL15-Jan-1994
SW20084SW617 72                             1E                            N1                              334455535434434442155221351PDF15-Feb-1994
SW20096SW6 4 01                             0B                            H2                              555455555555443433343333341HNT15-Apr-1994
SW20103SW6 0 91                             0B                            N2                              113555535353515552155131497MTK15-Jul-1994
SW20124SW634 02                             1E                            N1                              555555555555515555254332381PDF15-Mar-1994
SW20139SW6   41                             0B                            N2                              555555555133252131333555561CAW15-Feb-1995
SW20146SW6 6 01                             1E                            N1                              544544555445544444145211341HNT15-Apr-1994
SW20167SW6 0 51                             0B                            N2                              142454334124151225542333479PDF15-May-1994
SW20178SW6 2 02                             0C                            N2                              144555533111151115511555559PDF15-May-1994
SW20180SW610 81                             1E                            N1                              133455435333355144445332466NFM15-Nov-1994
SW20195SW6 0 64CUL DE SAC                   0C                            N2                              152555545555515551155111289BEM15-Aug-1994
SW20215SW6 3 61                             0B                            N2                              133354331221354222443223518PDF15-May-1994
SW20230SW6 7  2                             0C                            N2                              334424444444435333354232361PDF15-Oct-1994
SW20242SW640 02                             1E                            N1                              555555555555515551155111181NFM15-Oct-1994
SW20256SW6 0 32                             0B                            N2                              333355555343331242144111341NFM15-Oct-1994
SW20263SW6 7102                             1E                            N1                              113413114322334334253333369IEC15-Jun-1994
SW20274SW621 72                             1E                            N1                              555555553355515542255222329PDF15-Feb-1994
SW20289SW6 7103                             1E                            N2                              135555554555515553144222488DLM15-Dec-1994
SW20291SW6 2 02                             0B                            N2                              111151515111155115551113526PDF15-May-1994
SW20325SW618 42                             1E                            N1                              555535555555511552155221181PDF15-Feb-1994
SW20333SW619 82                             1E                            N1                              555535553555511552155221281IEC15-Jun-1994
SW20340SW6 0 32                             0B                            N2                              111154434555515543155111485PDF15-Oct-1994
SW20361SW627 02                             1E                            N3                              555555555555513553255221388PDF15-Feb-1994
SW20372SW6 1 61                             0B                            N2                              355555555551151131251231193DTM15-Jul-1995
SW20394SW6 1  2                             1E                            N2                              115555111 1541531  15111528PDF15-Jun-1994
SW20419SW6 5 02                             1E                            N2                              111554111331551451155311558GXA15-Aug-1994
SW20427SW6 0 31                             0B                            N2                              343555555335355535545332314NFM15-Mar-1994
SW20443SW6 8 03                             0B                            H2                              111154313111131111341333536GML15-Jan-1995
SW20455SW6 0 61                             0B                            N2                              333445555332352225533333357NFM15-Jul-1994
SW20464SW617 02                             1E                            N1                              155555555551515551155111591NFM15-Nov-1994
SW20470SW622 01                             1E                            N2                              133355422334435331355222321NFM15-Jun-1994
SW20488SW6 0 11                             0B                            N2                              133 55414    51 551  11135 DTM15-May-1995
SW20492SW6 2 01                             1E                            N2                              555555555555515451155111191BEM15-Feb-1994
SW20500SW6 6 21                             0B                            G2                              135555555551535551155111391EAG15-Dec-1994
SW20521SW6 7 02                             1E                            N1                              445555554455515551155311388CAW15-Mar-1996
SW20537SW6 0 11                             0B                            N2                              133555533 33333311133 11348MTK15-Jul-1995
SW20549SW6 7 02                             1D                            N1                              113555533555513253155111398BEM15-Mar-1994
SW20554SW6 2 61                             0B                            N2                              455555535334151122142541529EAG15-Mar-1995
SW20576SW6 0 82                             0B                            N3                              233455555445424433354222299EAG15-Mar-1995
SW20598SW614  2                             1E                            N1                              115555151435411541155111169CAW15-Mar-1995
SW20601SW6 1 21                             0B                            N2                              25435354525135113444  34519PDF15-Jun-1994
SW20614SW6   81                             0B                            N2                              113343554334354343244221413STB15-Feb-1995
SW20622SW611  1                             0B                            N2                              445555444342425354144331391DTM15-Apr-1995
SW20636SW6 8  3                             1E                            N1                               55555555553515551155121291BEM15-Apr-1995
SW20650SW6 4 02                             0C                            G2                              133345555333414442154122487GXA15-Jun-1994
SW20669SW636 02                             0E                            N2                              555554435454424453354122491CAW15-Feb-1997
SW20683SW6 3 02                             0C                            N2                              344454555552424342144111368CAW15-Mar-1995
SW20708SW6 2 02                             0C                            N2                              1 4553345312151145244332591NFM15-Nov-1994
SW20716SW6 2 02                             0C                            N2                              1 4553345312151145244332591NFM15-Nov-1994
SW20734SW6 2 12                             0B                            N2                              333313555533333533333333319STB15-Mar-1995
SW20741SW6   11                             0B                            N2                              1 4355531445514411155121481CAW15-Jun-1995
SW20757SW6 0 11                             0B                            N2                              1 4355531445514411155121481CAW15-Jun-1995
SW20790SW614 02                             1E                            N1                              245555555554511351255331381PDF15-Nov-1994
SW20805SW6 0 32                             1D                            N1                              114555555555515551155111548BEM15-May-1994
SW20818SW6 0 82                             1E                            N1                              435555555555515552155221181STB15-Feb-1995
SW20826SW6 8 84LITTLE VILLAGE               1E                            N1                              13555555524551533355 533538MTK15-Jul-1994
SW20844SW6 0 84QUIET                        1E                            N2                              111355555555535551155121588BEM15-Mar-1994
SW20859SW6 1 01                             0B                            N2                              335355555333252333234222411GML15-Jun-1995
SW20860SW610 64OUTSIDE OF CITY YET POPULATED1E                            N1                              55445555555 515551155311381GML15-Jan-1995
SW20871SW6 1 01                             0B                            N2                              135525443341513435154 5 599NFR15-Dec-1994
SW20893SW6 1 62                             1E                            N2                              111155544515555552155111388CAW15-Dec-1994
SW20904SW6 0 43                             0B                            N2                              111133445552555552554111188GML15-Jan-1995
SW20912SW6 0 31                             1E                            N2                              113355433151545311153533318EAG15-Sep-1995
SW20920SW6 0 62                             0B                            N2                              135551555221155155535333514EAG15-May-1995
SW20945SW6 1 01                             0C                            N2                              335554555354541353155111198MTK15-Sep-1995
SW20953SW6 1 61                             0C                            N2                              334545555555515551155111388STB15-Aug-1995
SW20966SW613  2                             1E                            N2                              145553525552515554155111167DTM15-Jul-1995
SW20977SW6 0 63                             1E                            H2                              555555553555515531151111188GML15-Feb-1997
SW20981SW617  2                             1E                            N1                              555555555555515551155211157GML15-Jun-1995
SW21007SW6 0 61                             0C                            N2                              111555112113414443 44111589STB15-Oct-1995
SW21015SW6 2 01                             1E                            N2                              113555513335515435255131569MLL15-Nov-1993
SW21028SW6 4 31                             1E                            N2                              545555555555545444445442181STB15-Sep-1995
SW21030SW618  1                             1E                            N1                              444445555541515544154211181CAW15-Dec-1994
SW21042SW6 3 03                             1C                            N2                              333355553444434343244332391STB15-Mar-1995
SW21074SW6 5 61                             1E                            H2                              144555555544425552155222481DTM15-Jan-1996
SW21089SW6 6 02                             1E                            N2                              255555555555515555155252185CAW15-Sep-1995
SW21091SW6 4 01                             0C                            N2                              113352231111151114533355516BEM15-Feb-1994
SW21157SW6 0 83                             0C                            N2                              323435434445515553155121441GML15-Jan-1995
SW21162SW613 02                             0B                            N2                              1133 2145 1145144215 232448EAG15-Jan-1995
SW21185SW620  2                             1E                            N1                              134455555334413341155411488CAW15-Aug-1995
SW21190SW6 0 62                             1E                            N2                              11 35345153151351115 111588DTM15-Aug-1995
SW21202SW6 0 82                             1E                            N1                              114455444444515553155221327GML15-Aug-1995
SW21210SW640  1                             1E                            N1                              5 5545125354311443 34221388MTK15-Jan-1996
SW21223SW6 0 11                             0B                            N2                              334555555311353135551233411CAW15-Aug-1995
SW21235SW6 3  1                             0B                            N2                              222354444333333233333333412STB15-Jul-1995
SW21247SW6 1 01                             0B                            N2                              554555555553525441145131489DTM15-Sep-1995
SW21251SW618  1                             1E                            N1                              135545555443525553155221291EAG15-Jan-1996
SW21268SW6 1 81                             1E                            N2                              11 3554 4444514441144111598MTK15-Aug-1995
SW21279SW624 61                             1E                            N1                              144455551555534551155111381MTK15-Jan-1996
SW21296SW6 2 01                             0B                            N2                              555555515511355445455111598MTK15-Jun-1996
SW21304SW6 0 61                             1E                            N2                              11  45444434414551 54   528MTK15-Jan-1996
SW21312SW6 3 61                             1D                            H2                              555555555445522452155111297STB15-Jan-1996
SW21320SW6 3 01                             0B                            N2                              555555555554415442155211161MTK15-Jan-1996
SW21353SW6   22                             0B                            N4PUBLIC HOUSING STATE RENTAL   344545555452515553155111399CAW15-Jul-1996
SW21377SW615 01                             0C                            N2                              254545435345414453244231468STB15-Jun-1996
SW21381SW6 2 61                             0C                            N2                              235555555333551443155111397KSP15-Dec-1996
SW21399SW6 0 83                             1E                            N1                              124445422353515553154222368STB15-Apr-1997
SW21401SW612 02                             1E                            N1                              3344155553343414411553 1261CAW15-Jan-1997
SW21414SW6 1 62                             1E                            H2                              544444555555515551255221298KSP15-Jul-1997
SW21422SW6 0 21                             0B                            N2                              115555555551555455155111598AAM15-Oct-1997
SW21436SW6 1 04GHETTO                       0C                            N2                              555555555555355353155111411KSP15-Nov-1996
SW21450SW610 61                             1E                            N1                              555555555555515553553332311STB15-Mar-1997
SW21469SW6 3 61                             1E                            N1                              115555555551515553255331397KSP15-Apr-1997
SW21483SW6 3 61                             0B                            N2                              112445323213342213143122469KSP15-May-1997
SW21497SW6 7 02                             1E                            N2                              354334555553515541155411182JDM15-Jan-1998
SW21505SW610 01                             1E                            N2                              115555552445251243333233591AAM15-Sep-1997
SW21526SW6 9103                             1E                            N1                              555555551555515551155111197KSP15-Apr-1997
SW21532SW612 02                             2E                            N1                              445554545455435544354221337SFD15-Dec-1997
SW21544SW6 9103                             1E                            N1                              555555551555515551155111197KSP15-Apr-1997
SW21571SW6 7 02                             1E                            N2                              135555555531531333355331341KSP15-Apr-1997
SW21587SW6 1 62                             1E                            N1                              555555555555515554155111191SFD15-Nov-1997
SW21593SW610 02                             1E                            N1                              225555541555525551155222488CAW15-Feb-1997
SW21606SW6 2 01                             0B                            N2                              155555555555435555155222588MTK15-Jul-1997
SW21619SW610 01                             1E                            N1                              111454214111151245333432459CBB15-Aug-1997
SW21627SW610 02                             0C                            N2                              333353333333413332133221388CAW15-Oct-1996
SW21643SW6 1 62                             1E                            N1                              555555555555515554155111191SFD15-Nov-1997
SW21655SW6 1 2                              0B                            N2                              453554555555355551245242399RMT15-Aug-1997
SW21664SW6 0 12                             0B                            N2                              354545545231351342433333428KSP15-Jan-1997
SW21670SW630 01                             1E                            N1                              555555553555515551155111588JDM15-Aug-1997
SW21688SW6 7 02                             1E                            N1                              133355525535551552155111391JDM15-Apr-1998
SW21703SW610  2                             1E                            N2                              2255555515155155 4154111341CAW15-Oct-1996
SW21724SW618 71                             1E                            N1                              345555555454515553155211468MTK15-Apr-1997
SW21739SW6 4 03                             1E                            N1                              334434333443524553244322347CAW15-Sep-1996
SW21746SW6 3 02                             0B                            N2                              131355545511351145455113519KSP15-Jun-1998
SW21778SW627 01                             1E                            N1                              555555555555535551135111181KSP15-Apr-1997
SW21780SW6 7113                             1E                            N1                              555555555555515553155111189E A15-Sep-1996
SW21795SW6 5 61                             0B                            H2                              153555525331355134255222587PDF15-Jan-1995
SW21800SW6 8 02                             1E                            N1                              555555555554515551155111398STB15-Mar-1996
SW21821SW6 0 92                             1E                            N3                              114555555554515552144111488EAG15-Jan-1996
SW21837SW6 6  2                             1E                            N2                              145555555454452333434444312STB15-Jan-1996
SW21865SW614 02                             1E                            N1                              455555552442425433245222488NFM15-Aug-1996
SW21898SW620  1                             2E                            N2                              444454555442424443343333412GML15-Jul-1996
SW21909SW632 01                             1E                            N1                              234455555554515552254222285KSP15-Jan-1997
SW21917SW616 01                             1E                            N1                              114545555455515523254333399CAW15-Sep-1996
SW21925SW6 5 82                             1D                            N1                              123453322115515551155221588STB15-Jan-1997
SW21933SW6 7  3                             1E                            N1                              334455554554515551135211298BEM15-May-1995
SW21972SW6   63                             1E                            H2                              555555553555515531151111188GML15-Feb-1997
SW21986SW6 6 61                             1E                            N1                              135553444332451334153131319STB15-May-1996
SW22006SW6 8 03                             1E                            N1                              113354311321411453155111457RR 15-Nov-1997
SW22031SW611 03                             0B                            N2                              144415555555551113155111341MTK15-Apr-1996
SW22043SW610 62                             1E                            N1                              125555555355515551555111587CAW15-Jan-1997
