EAEA4417116  8  0  0  0 0 020 000010000010000000 0000000000
EAEA4419312  5  0  0  0 0 030 000010000010000000 0000000000
EAEA4419314  6  0  0  0 0 020 000010000010000000 0000000000
EAEA4421316 11  6  0  0 0 043 000011000011110001 1100011100
EAEA4423712 29 14  0  0 0 023 000011000011000011 0000110000
EAEA4423714 40 20  4  4 0 044 110011110011110000 0000000000
EAEA4423716 48  6  0  0 0 033 000011000011000000 0000000000
EAEA4424912 56 18 24 20 4 043 431011111011111000 0000000000
EAEA4424914 59  8  8  8 0 042 220011110011110000 0000000000
EAEA4424916 16 10  4  4 0 023 110011110011110000 0000000000
EAEA4425412  0  0  0  0 0 000 000000000011000031 0000110000
EAEA4425414 58  0  0  0 0 030 000010000010000000 0000000000
EAEA4426514  0  0  0  0 0 000 000000000011110011 1100111100
EAEA4428212 51  1 56 31 02531 430111110111111102 1010011010
EAEA4428216 25100225100507514 942311111111111131 4211111111
EAEA4429812 12  8  2  2 0 032 110011110011110000 0000000000
EAEA4429814 34  4  0  0 0 041 000011000011110002 1100011100
EAEA4429816 12  0  0  0 0 020 000010000011000011 0000110000
EAEA4430212 22  0  0  0 0 040 000010000011000001 0000010000
EAEA4430214 56 15  0  0 0 041 000011000011000000 0000000000
EAEA4431012 24 16  0  0 0 034 000011000011111010 4310101110
EAEA4431014 20 15  0  0 0 034 000011000011110000 1100001100
EAEA4431016 16 20  0  0 0 035 000011000011000000 0000000000
EAEA4434712100 49  6  6 0 045 220011110011110000 2200001100
EAEA4435112 70 19  0  0 0 044 000011000011000000 0000000000
EAEA4435114 66 35  4  4 0 045 110011110011110000 0000000000
EAEA4435116 10  4  0  0 0 041 000011000011000002 0000010000
EAEA4436812 10  4  0  0 0 031 000011000011000000 0000000000
EAEA4436814 50  0  0  0 0 020 000010000010000000 0000000000
EAEA4436816 25  0  0  0 0 010 000010000010000000 0000000000
EAEA4437912 44 63  6  6 0 034 220011110011110000 1100001100
EAEA4437914  4 90  0  0 0 014 000011000011110020 2200101100
EAEA4439612  2  4  0  0 0 021 000011000011110011 2200111100
EAEA4439614  2  4  0  0 0 011 000011000011110021 1100111100
EAEA4439616  0  0  0  0 0 000 000000000011110041 1100111100
EAEA4440412  4  2  0  0 0 011 000011000011000000 0000000000
EAEA4441212 24  1  0  0 0 041 000011000011000000 0000000000
EAEA4441214  4  0  0  0 0 010 000010000010000000 0000000000
EAEA4445312 12 34  2  1 1 023 211011111011111010 0000100000
EAEA4445314  4 12  0  0 0 014 000011000011000010 0000100000
EAEA4445316 12 24  0  0 0 024 000011000011000000 0000000000
